image,tag
rosario27_3_10,0
rosario27_3_11,0
rosario27_3_12,0
rosario27_3_13,0
rosario27_3_14,0
rosario27_3_15,0.5
parana11_4_0,0
parana11_4_1,0
parana11_4_2,0
parana11_4_3,0
parana11_4_4,0
parana11_4_5,0
parana11_4_6,0
parana11_4_7,0
parana11_4_8,0
parana11_4_9,0
parana11_4_10,0
parana11_4_11,0
parana11_4_12,0
parana11_4_13,0
parana11_4_14,0
parana11_4_15,0
parana5_7_0,0
parana5_7_1,0
parana5_7_2,0
parana5_7_3,0
parana5_7_4,0
parana5_7_5,0
parana5_7_6,0
parana5_7_7,1
parana5_7_8,0
parana5_7_9,0
parana5_7_10,0
parana5_7_11,0
parana5_7_12,0
parana5_7_13,0
parana5_7_14,0
parana5_7_15,0
parana7_5_0,0
parana7_5_1,0
parana7_5_2,0
parana7_5_3,0
parana7_5_4,0
parana7_5_5,0
parana7_5_6,0
parana7_5_7,1
parana7_5_8,0
parana7_5_9,0
parana7_5_10,0
parana7_5_11,0
parana7_5_12,0
parana7_5_13,0
parana7_5_14,0
parana7_5_15,0
santafe7_3_0,0
santafe7_3_1,0
santafe7_3_2,0
santafe7_3_3,0
santafe7_3_4,0
santafe7_3_5,0
santafe7_3_6,0
santafe7_3_7,0
santafe7_3_8,0
santafe7_3_9,0
santafe7_3_10,0
santafe7_3_11,0
santafe7_3_12,0
santafe7_3_13,0
santafe7_3_14,0
santafe7_3_15,0
rosario22_3_0,0
rosario22_3_1,0
rosario22_3_2,0
rosario22_3_3,0
rosario22_3_4,0
rosario22_3_5,0
rosario22_3_6,0
rosario22_3_7,0
rosario22_3_8,0
rosario22_3_9,0
rosario22_3_10,0
rosario22_3_11,0
rosario22_3_12,0
rosario22_3_13,0
rosario22_3_14,0
rosario22_3_15,1
rosario7_8_0,0
rosario7_8_1,0
rosario7_8_2,0
rosario7_8_3,0
rosario7_8_4,0
rosario7_8_5,0
rosario7_8_6,0
rosario7_8_7,0
rosario7_8_8,0
rosario7_8_9,0
rosario7_8_10,0
rosario7_8_11,0
rosario7_8_12,1
rosario7_8_13,0
rosario7_8_14,0
rosario7_8_15,0
parana7_4_0,0
parana7_4_1,0
parana7_4_2,0.5
parana7_4_3,0
parana7_4_4,0
parana7_4_5,0
parana7_4_6,0
parana7_4_7,0
parana7_4_8,0
parana7_4_9,0
parana7_4_10,0
parana7_4_11,0
parana7_4_12,0
parana7_4_13,1
parana7_4_14,0
parana7_4_15,0
rosario21_0_0,0
rosario21_0_1,0
rosario21_0_2,0
rosario21_0_3,0
rosario21_0_4,0
rosario21_0_5,0
rosario21_0_6,0
rosario21_0_7,0
rosario21_0_8,0
rosario21_0_9,0.5
rosario21_0_10,1
rosario21_0_11,0
rosario21_0_12,1
rosario21_0_13,0.5
rosario21_0_14,0
rosario21_0_15,1
rosario1_1_0,0
rosario1_1_1,0
rosario1_1_2,0
rosario1_1_3,0
rosario1_1_4,0
rosario1_1_5,0
rosario1_1_6,0
rosario1_1_7,0
rosario1_1_8,0
rosario1_1_9,0
rosario1_1_10,0
rosario1_1_11,0
rosario1_1_12,0
rosario1_1_13,0
rosario1_1_14,0
rosario1_1_15,0
rosario20_8_0,0
rosario20_8_1,0
rosario20_8_2,0
rosario20_8_3,0
rosario20_8_4,0
rosario20_8_5,0
rosario20_8_6,0
rosario20_8_7,0
rosario20_8_8,0
rosario20_8_9,0
rosario20_8_10,0
rosario20_8_11,0
rosario20_8_12,0
rosario20_8_13,0
rosario20_8_14,0
rosario20_8_15,0
rosario27_6_0,0
rosario27_6_1,0
rosario27_6_2,0
rosario27_6_3,0
rosario27_6_4,0
rosario27_6_5,0
rosario27_6_6,0
rosario27_6_7,1
rosario27_6_8,0
rosario27_6_9,0
rosario27_6_10,0
rosario27_6_11,0
rosario27_6_12,0
rosario27_6_13,0
rosario27_6_14,0
rosario27_6_15,0
rosario19_5_0,0
rosario19_5_1,0
rosario19_5_2,0
rosario19_5_3,0
rosario19_5_4,1
rosario19_5_5,0
rosario19_5_6,0
rosario19_5_7,0
rosario19_5_8,0
rosario19_5_9,0
rosario19_5_10,0
rosario19_5_11,0
rosario19_5_12,0
rosario19_5_13,0
rosario19_5_14,0
rosario19_5_15,0
cordoba17_5_0,0
cordoba17_5_1,0
cordoba17_5_2,0
cordoba17_5_3,0
cordoba17_5_4,0
cordoba17_5_5,0
cordoba17_5_6,0
cordoba17_5_7,0
cordoba17_5_8,0
cordoba17_5_9,0
cordoba17_5_10,0
cordoba17_5_11,0
cordoba17_5_12,0
cordoba17_5_13,0
cordoba17_5_14,0
cordoba17_5_15,1
rosario17_6_0,0
rosario17_6_1,0
rosario17_6_2,0
rosario17_6_3,0
rosario17_6_4,0
rosario17_6_5,0
rosario17_6_6,0
rosario17_6_7,0
rosario17_6_8,0
rosario17_6_9,0
rosario17_6_10,0
rosario17_6_11,0
rosario17_6_12,1
rosario17_6_13,0.5
rosario17_6_14,0
rosario17_6_15,0
rosario21_1_0,1
rosario21_1_1,0
rosario21_1_2,0
rosario21_1_3,0
rosario21_1_4,0
rosario21_1_5,0.5
rosario21_1_6,0
rosario21_1_7,0
rosario21_1_8,0
rosario21_1_9,1
rosario21_1_10,0
rosario21_1_11,1
rosario21_1_12,0
rosario21_1_13,0
rosario21_1_14,0
rosario21_1_15,0
santafe3_3_0,0
santafe3_3_1,0
santafe3_3_2,0
santafe3_3_3,0
santafe3_3_4,0
santafe3_3_5,0
santafe3_3_6,0
santafe3_3_7,0
santafe3_3_8,0
santafe3_3_9,0
santafe3_3_10,0
santafe3_3_11,0
santafe3_3_12,0
santafe3_3_13,0
santafe3_3_14,0
santafe3_3_15,0.5
cordoba1_6_0,0
cordoba1_6_1,0
cordoba1_6_2,1
cordoba1_6_3,1
cordoba1_6_4,0
cordoba1_6_5,0
cordoba1_6_6,1
cordoba1_6_7,0
cordoba1_6_8,0
cordoba1_6_9,0
cordoba1_6_10,0
cordoba1_6_11,0
cordoba1_6_12,0
cordoba1_6_13,0
cordoba1_6_14,0
cordoba1_6_15,0
cordoba8_3_0,0
cordoba8_3_1,0
cordoba8_3_2,0
cordoba8_3_3,0
cordoba8_3_4,0
cordoba8_3_5,0.5
cordoba8_3_6,0
cordoba8_3_7,0
cordoba8_3_8,0
cordoba8_3_9,0
cordoba8_3_10,0
cordoba8_3_11,0
cordoba8_3_12,0
cordoba8_3_13,0
cordoba8_3_14,0
cordoba8_3_15,0
cordoba5_5_0,0
cordoba5_5_1,0
cordoba5_5_2,0
cordoba5_5_3,0
cordoba5_5_4,0
cordoba5_5_5,0
cordoba5_5_6,0
cordoba5_5_7,0
cordoba5_5_8,0
cordoba5_5_9,0
cordoba5_5_10,0
cordoba5_5_11,0
cordoba5_5_12,0
cordoba5_5_13,0
cordoba5_5_14,0
cordoba5_5_15,1
cordoba2_2_0,0
cordoba2_2_1,0
cordoba2_2_2,0
cordoba2_2_3,0
cordoba2_2_4,0
cordoba2_2_5,0
cordoba2_2_6,0
cordoba2_2_7,0
cordoba2_2_8,0
cordoba2_2_9,0
cordoba2_2_10,0
cordoba2_2_11,0
cordoba2_2_12,1
cordoba2_2_13,0
cordoba2_2_14,0
cordoba2_2_15,0
cordoba3_3_0,0
cordoba3_3_1,0
cordoba3_3_2,0
cordoba3_3_3,0
cordoba3_3_4,0
cordoba3_3_5,0
cordoba3_3_6,0
cordoba3_3_7,0
cordoba3_3_8,0
cordoba3_3_9,0
cordoba3_3_10,0
cordoba3_3_11,0
cordoba3_3_12,0
cordoba3_3_13,0
cordoba3_3_14,0
cordoba3_3_15,0
cordoba9_7_0,0.5
cordoba9_7_1,0
cordoba9_7_2,0.5
cordoba9_7_3,0
cordoba9_7_4,0
cordoba9_7_5,0
cordoba9_7_6,0
cordoba9_7_7,0
cordoba9_7_8,0
cordoba9_7_9,0
cordoba9_7_10,0
cordoba9_7_11,0
cordoba9_7_12,0
cordoba9_7_13,0
cordoba9_7_14,0
cordoba9_7_15,0
parana4_1_0,0
parana4_1_1,0
parana4_1_2,0
parana4_1_3,0
parana4_1_4,1
parana4_1_5,0
parana4_1_6,0
parana4_1_7,1
parana4_1_8,0
parana4_1_9,0
parana4_1_10,0
parana4_1_11,1
parana4_1_12,0
parana4_1_13,0
parana4_1_14,0
parana4_1_15,0
rosario13_8_0,0
rosario13_8_1,0
rosario13_8_2,0
rosario13_8_3,0
rosario13_8_4,0
rosario13_8_5,0
rosario13_8_6,0
rosario13_8_7,0
rosario13_8_8,0
rosario13_8_9,0
rosario13_8_10,0
rosario13_8_11,0
rosario13_8_12,0
rosario13_8_13,0
rosario13_8_14,0
rosario13_8_15,0
rosario11_2_0,0
rosario11_2_1,0
rosario11_2_2,0
rosario11_2_3,0
rosario11_2_4,0
rosario11_2_5,0
rosario11_2_6,0
rosario11_2_7,0
rosario11_2_8,0
rosario11_2_9,0
rosario11_2_10,0
rosario11_2_11,0
rosario11_2_12,0
rosario11_2_13,0
rosario11_2_14,0
rosario11_2_15,0
rosario6_6_0,0
rosario6_6_1,0
rosario6_6_2,0
rosario6_6_3,0
rosario6_6_4,0
rosario6_6_5,0
rosario6_6_6,0
rosario6_6_7,0
rosario6_6_8,0
rosario6_6_9,0
rosario6_6_10,0
rosario6_6_11,0
rosario6_6_12,0
rosario6_6_13,0
rosario6_6_14,0
rosario6_6_15,0.5
rosario19_4_0,0
rosario19_4_1,0
rosario19_4_2,0
rosario19_4_3,0
rosario19_4_4,0
rosario19_4_5,0
rosario19_4_6,1
rosario19_4_7,1
rosario19_4_8,0
rosario19_4_9,0
rosario19_4_10,0
rosario19_4_11,1
rosario19_4_12,0
rosario19_4_13,0
rosario19_4_14,0
rosario19_4_15,0
rosario21_4_0,0
rosario21_4_1,0
rosario21_4_2,0
rosario21_4_3,0
rosario21_4_4,0.5
rosario21_4_5,0
rosario21_4_6,0
rosario21_4_7,0
rosario21_4_8,0
rosario21_4_9,1
rosario21_4_10,0
rosario21_4_11,0
rosario21_4_12,0
rosario21_4_13,0
rosario21_4_14,0
rosario21_4_15,0
rosario13_0_0,0
rosario13_0_1,0
rosario13_0_2,0
rosario13_0_3,0
rosario13_0_4,0
rosario13_0_5,0
rosario13_0_6,0
rosario13_0_7,0
rosario13_0_8,0
rosario13_0_9,0
rosario13_0_10,0
rosario13_0_11,0
rosario13_0_12,0
rosario13_0_13,0
rosario13_0_14,0
rosario13_0_15,0
cordoba20_5_0,0
cordoba20_5_1,0
cordoba20_5_2,0
cordoba20_5_3,0
cordoba20_5_4,0
cordoba20_5_5,0.5
cordoba20_5_6,0
cordoba20_5_7,0
cordoba20_5_8,0
cordoba20_5_9,0
cordoba20_5_10,0
cordoba20_5_11,0
cordoba20_5_12,0
cordoba20_5_13,0
cordoba20_5_14,0
cordoba20_5_15,0
rosario18_1_0,0
rosario18_1_1,0
rosario18_1_2,0
rosario18_1_3,0
rosario18_1_4,0
rosario18_1_5,0
rosario18_1_6,0
rosario18_1_7,0
rosario18_1_8,0
rosario18_1_9,0
rosario18_1_10,0
rosario18_1_11,0
rosario18_1_12,0
rosario18_1_13,0
rosario18_1_14,0.5
rosario18_1_15,0
santafe13_2_0,0.5
santafe13_2_1,0
santafe13_2_2,0
santafe13_2_3,1
santafe13_2_4,0
santafe13_2_5,0
santafe13_2_6,0
santafe13_2_7,0
santafe13_2_8,0
santafe13_2_9,0
santafe13_2_10,0
santafe13_2_11,0
santafe13_2_12,0
santafe13_2_13,0
santafe13_2_14,0
santafe13_2_15,0
cordoba15_6_0,0
cordoba15_6_1,0
cordoba15_6_2,0
cordoba15_6_3,0
cordoba15_6_4,0
cordoba15_6_5,0
cordoba15_6_6,0
cordoba15_6_7,0
cordoba15_6_8,0
cordoba15_6_9,0
cordoba15_6_10,0
cordoba15_6_11,0
cordoba15_6_12,0
cordoba15_6_13,0
cordoba15_6_14,0
cordoba15_6_15,0
santafe11_2_0,0
santafe11_2_1,0
santafe11_2_2,0
santafe11_2_3,0
santafe11_2_4,0
santafe11_2_5,0
santafe11_2_6,0
santafe11_2_7,0
santafe11_2_8,0
santafe11_2_9,1
santafe11_2_10,0
santafe11_2_11,0
santafe11_2_12,0
santafe11_2_13,0
santafe11_2_14,0
santafe11_2_15,0
parana7_1_0,0
parana7_1_1,0
parana7_1_2,0
parana7_1_3,0
parana7_1_4,0
parana7_1_5,0
parana7_1_6,0
parana7_1_7,0
parana7_1_8,0
parana7_1_9,0
parana7_1_10,0
parana7_1_11,0
parana7_1_12,0
parana7_1_13,0
parana7_1_14,0
parana7_1_15,0
santafe3_7_0,0.5
santafe3_7_1,0
santafe3_7_2,0
santafe3_7_3,0
santafe3_7_4,0
santafe3_7_5,0
santafe3_7_6,0
santafe3_7_7,0
santafe3_7_8,0
santafe3_7_9,0
santafe3_7_10,0
santafe3_7_11,0
santafe3_7_12,0.5
santafe3_7_13,0
